Game,Player,Stat Type,Point Total,Over/Under,American Odds
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points,19.5,Over,-290
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points,20.5,Over,-240
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points,27.5,Under,-210
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points,28.5,Under,-250
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points,29.5,Under,-310
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points,30.5,Under,-360
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points,31.5,Under,-440
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points,32.5,Under,-550
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points,33.5,Under,-670
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points,34.5,Under,-850
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points,35.5,Under,-1100
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_assists,20.5,Over,-850
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_assists,21.5,Over,-650
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_assists,22.5,Over,-500
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_assists,23.5,Over,-420
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_assists,24.5,Over,-330
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_assists,25.5,Over,-275
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_assists,26.5,Over,-230
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_assists,33.5,Under,-200
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_assists,34.5,Under,-240
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_assists,35.5,Under,-275
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_assists,36.5,Under,-330
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_assists,37.5,Under,-400
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_assists,38.5,Under,-470
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_assists,39.5,Under,-580
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_assists,40.5,Under,-700
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_assists,41.5,Under,-900
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_assists,42.5,Under,-1100
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds,18.5,Over,-900
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds,19.5,Over,-700
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds,20.5,Over,-550
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds,21.5,Over,-440
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds,22.5,Over,-350
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds,23.5,Over,-300
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds,24.5,Over,-245
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds,25.5,Over,-205
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds,32.5,Under,-220
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds,33.5,Under,-260
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds,34.5,Under,-310
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds,35.5,Under,-360
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds,36.5,Under,-440
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds,37.5,Under,-500
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds,38.5,Under,-650
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds,39.5,Under,-800
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds,40.5,Under,-1000
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds_assists,24.5,Over,-750
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds_assists,25.5,Over,-600
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds_assists,26.5,Over,-490
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds_assists,27.5,Over,-420
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds_assists,28.5,Over,-330
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds_assists,29.5,Over,-280
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds_assists,30.5,Over,-240
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds_assists,31.5,Over,-200
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds_assists,38.5,Under,-210
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds_assists,39.5,Under,-245
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds_assists,40.5,Under,-280
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds_assists,41.5,Under,-330
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds_assists,42.5,Under,-400
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds_assists,43.5,Under,-470
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds_assists,44.5,Under,-550
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds_assists,45.5,Under,-670
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,points_rebounds_assists,46.5,Under,-800
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,rebounds,2.5,Over,-550
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,rebounds,3.5,Over,-220
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,rebounds,5.5,Under,-280
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,rebounds,6.5,Under,-600
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,rebounds_assists,6.5,Over,-900
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,rebounds_assists,7.5,Over,-450
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,rebounds_assists,8.5,Over,-270
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,rebounds_assists,11.5,Under,-200
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,rebounds_assists,12.5,Under,-310
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,rebounds_assists,13.5,Under,-490
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,rebounds_assists,14.5,Under,-750
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,steals,0.5,Over,-290
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,threes,2.5,Over,-460
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,threes,2.5,Over,-500
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,threes,3.5,Over,-215
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,threes,5.5,Under,-275
Los Angeles Clippers vs. Golden State Warriors,Stephen Curry,threes,6.5,Under,-600
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,assists,1.5,Over,-900
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,assists,2.5,Over,-310
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,assists,4.5,Under,-245
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,assists,5.5,Under,-580
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,blocks,0.5,Over,-280
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points,12.5,Over,-750
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points,13.5,Over,-550
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points,14.5,Over,-360
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points,14.5,Over,-420
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points,15.5,Over,-310
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points,16.5,Over,-240
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points,22.5,Under,-240
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points,23.5,Under,-310
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points,24.5,Under,-390
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points,25.5,Under,-490
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points,26.5,Under,-670
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points,27.5,Under,-900
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_assists,15.5,Over,-900
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_assists,16.5,Over,-670
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_assists,17.5,Over,-470
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_assists,18.5,Over,-360
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_assists,19.5,Over,-280
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_assists,20.5,Over,-225
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_assists,26.5,Under,-245
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_assists,27.5,Under,-310
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_assists,28.5,Under,-390
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_assists,29.5,Under,-470
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_assists,30.5,Under,-650
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_assists,31.5,Under,-850
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds,20.5,Over,-1100
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds,21.5,Over,-750
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds,22.5,Over,-600
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds,23.5,Over,-470
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds,24.5,Over,-360
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds,25.5,Over,-300
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds,26.5,Over,-240
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds,33.5,Under,-240
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds,34.5,Under,-280
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds,35.5,Under,-350
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds,36.5,Under,-440
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds,37.5,Under,-550
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds,38.5,Under,-670
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds,39.5,Under,-900
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds_assists,24.5,Over,-900
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds_assists,25.5,Over,-700
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds_assists,26.5,Over,-550
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds_assists,27.5,Over,-420
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds_assists,28.5,Over,-330
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds_assists,29.5,Over,-270
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds_assists,30.5,Over,-225
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds_assists,37.5,Under,-235
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds_assists,38.5,Under,-280
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds_assists,39.5,Under,-340
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds_assists,40.5,Under,-420
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds_assists,41.5,Under,-500
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds_assists,42.5,Under,-650
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,points_rebounds_assists,43.5,Under,-850
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,rebounds,6.5,Over,-1000
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,rebounds,7.5,Over,-470
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,rebounds,7.5,Over,-410
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,rebounds,8.5,Over,-260
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,rebounds,11.5,Under,-205
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,rebounds,12.5,Under,-330
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,rebounds,13.5,Under,-550
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,rebounds,14.5,Under,-1100
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,rebounds_assists,9.5,Over,-1000
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,rebounds_assists,10.5,Over,-550
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,rebounds_assists,11.5,Over,-330
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,rebounds_assists,12.5,Over,-225
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,rebounds_assists,16.5,Under,-300
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,rebounds_assists,17.5,Under,-470
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,rebounds_assists,18.5,Under,-750
Miami Heat vs. Philadelphia 76ers,Bam Adebayo,steals,0.5,Over,-290
Miami Heat vs. Philadelphia 76ers,Caleb Martin,assists,1.5,Over,-330
Miami Heat vs. Philadelphia 76ers,Caleb Martin,assists,1.5,Over,-300
Miami Heat vs. Philadelphia 76ers,Caleb Martin,assists,3.5,Under,-320
Miami Heat vs. Philadelphia 76ers,Caleb Martin,assists,4.5,Under,-1000
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points,5.5,Over,-700
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points,6.5,Over,-440
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points,7.5,Over,-300
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points,8.5,Over,-215
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points,12.5,Under,-240
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points,13.5,Under,-320
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_assists,7.5,Over,-850
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_assists,8.5,Over,-550
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_assists,9.5,Over,-350
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_assists,10.5,Over,-250
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_assists,15.5,Under,-245
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_assists,16.5,Under,-320
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_assists,17.5,Under,-450
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds,9.5,Over,-800
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds,10.5,Over,-500
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds,11.5,Over,-380
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds,12.5,Over,-275
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds,13.5,Over,-210
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds,18.5,Under,-250
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds,19.5,Under,-320
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds,20.5,Under,-440
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds_assists,11.5,Over,-900
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds_assists,12.5,Over,-650
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds_assists,13.5,Over,-440
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds_assists,14.5,Over,-320
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds_assists,15.5,Over,-245
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds_assists,20.5,Under,-210
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds_assists,21.5,Under,-260
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds_assists,22.5,Under,-330
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds_assists,23.5,Under,-440
Miami Heat vs. Philadelphia 76ers,Caleb Martin,points_rebounds_assists,24.5,Under,-580
Miami Heat vs. Philadelphia 76ers,Caleb Martin,rebounds,2.5,Over,-1100
Miami Heat vs. Philadelphia 76ers,Caleb Martin,rebounds,3.5,Over,-320
Miami Heat vs. Philadelphia 76ers,Caleb Martin,rebounds,3.5,Over,-350
Miami Heat vs. Philadelphia 76ers,Caleb Martin,rebounds,6.5,Under,-320
Miami Heat vs. Philadelphia 76ers,Caleb Martin,rebounds,7.5,Under,-650
Miami Heat vs. Philadelphia 76ers,Caleb Martin,rebounds_assists,4.5,Over,-900
Miami Heat vs. Philadelphia 76ers,Caleb Martin,rebounds_assists,5.5,Over,-420
Miami Heat vs. Philadelphia 76ers,Caleb Martin,rebounds_assists,6.5,Over,-225
Miami Heat vs. Philadelphia 76ers,Caleb Martin,rebounds_assists,9.5,Under,-310
Miami Heat vs. Philadelphia 76ers,Caleb Martin,rebounds_assists,10.5,Under,-500
Miami Heat vs. Philadelphia 76ers,Duncan Robinson,points,6.5,Over,-490
Miami Heat vs. Philadelphia 76ers,Duncan Robinson,points,7.5,Over,-380
Miami Heat vs. Philadelphia 76ers,Duncan Robinson,points,8.5,Over,-270
Miami Heat vs. Philadelphia 76ers,Duncan Robinson,points,14.5,Under,-250
Miami Heat vs. Philadelphia 76ers,Duncan Robinson,points,15.5,Under,-320
Miami Heat vs. Philadelphia 76ers,Duncan Robinson,threes,1.5,Over,-280
Miami Heat vs. Philadelphia 76ers,Duncan Robinson,threes,1.5,Over,-310
Miami Heat vs. Philadelphia 76ers,Duncan Robinson,threes,3.5,Under,-300
Miami Heat vs. Philadelphia 76ers,Duncan Robinson,threes,4.5,Under,-700
Miami Heat vs. Philadelphia 76ers,Jared McCain,assists,1.5,Over,-1050
Miami Heat vs. Philadelphia 76ers,Jared McCain,assists,2.5,Over,-360
Miami Heat vs. Philadelphia 76ers,Jared McCain,assists,4.5,Under,-210
Miami Heat vs. Philadelphia 76ers,Jared McCain,assists,5.5,Under,-450
Miami Heat vs. Philadelphia 76ers,Jared McCain,points,12.5,Over,-750
Miami Heat vs. Philadelphia 76ers,Jared McCain,points,13.5,Over,-550
